shift [ppm],Intensity [au]
4.29612,48.594
4.29582,48.611
4.29551,47.655
4.29521,45.311
4.2949,43.324
4.2946,44.272
4.29429,44.816
4.29398,45.517
4.29368,46.784
4.29337,47.287
4.29307,45.953
4.29276,45.955
4.29246,46.117
4.29215,45.59
4.29185,46.443
4.29154,47.402
4.29124,49.407
4.29093,51.094
4.29062,51.905
4.29032,50.919
4.29001,49.06
4.28971,48.784
4.2894,48.034
4.2891,48.537
4.28879,49.316
4.28849,48.341
4.28818,47.632
4.28788,47.093
4.28757,47.277
4.28726,48.955
4.28696,49.117
4.28665,48.38
4.28635,46.285
4.28604,45.532
4.28574,47.308
4.28543,46.74
4.28513,45.575
4.28482,45.967
4.28452,47.39
4.28421,47.176
4.2839,46.549
4.2836,46.547
4.28329,47.34
4.28299,48.566
4.28268,47.494
4.28238,47.471
4.28207,48.066
4.28177,47.221
4.28146,45.679
4.28116,45.222
4.28085,47.51
4.28054,48.205
4.28024,48.06
4.27993,48.45
4.27963,48.085
4.27932,48.501
4.27902,49.762
4.27871,49.584
4.27841,49.062
4.2781,48.887
4.2778,47.993
4.27749,48.627
4.27718,49.694
4.27688,49.718
4.27657,48.778
4.27627,48.541
4.27596,48.625
4.27566,48.285
4.27535,47.798
4.27505,48.367
4.27474,49.075
4.27444,48.797
4.27413,48.038
4.27382,48.432
4.27352,49.77
4.27321,49.024
4.27291,47.526
4.2726,49.277
4.2723,50.255
4.27199,50.684
4.27169,51.138
4.27138,51.022
4.27108,50.771
4.27077,50.399
4.27046,49.576
4.27016,48.243
4.26985,46.481
4.26955,44.71
4.26924,43.046
4.26894,44.24
4.26863,47.143
4.26833,48.208
4.26802,48.83
4.26772,49.837
4.26741,50.118
4.2671,48.968
4.2668,49.016
4.26649,49.131
4.26619,48.445
4.26588,47.198
4.26558,48.326
4.26527,49.876
4.26497,49.164
4.26466,48.89
4.26436,49.128
4.26405,48.721
4.26374,49.626
4.26344,50.715
4.26313,50.439
4.26283,49.672
4.26252,49.073
4.26222,49.699
4.26191,51.377
4.26161,53.081
4.2613,52.851
4.261,52.11
4.26069,50.586
4.26038,50.829
4.26008,51.722
4.25977,51.682
4.25947,50.545
4.25916,48.047
4.25886,47.255
4.25855,48.719
4.25825,49.908
4.25794,50.431
4.25764,49.554
4.25733,50.443
4.25702,52.62
4.25672,54.201
4.25641,54.782
4.25611,52.994
4.2558,51.919
4.2555,52.442
4.25519,53.287
4.25489,53.983
4.25458,54.786
4.25428,54.209
4.25397,53.574
4.25366,53.787
4.25336,52.519
4.25305,53.735
4.25275,53.838
4.25244,52.044
4.25214,51.399
4.25183,51.891
4.25153,51.597
4.25122,50.223
4.25092,50.003
4.25061,50.269
4.2503,50.647
4.25,51.317
4.24969,51.749
4.24939,50.675
4.24908,49.081
4.24878,50.006
4.24847,50.724
4.24817,50.862
4.24786,51.981
4.24756,52.285
4.24725,52.077
4.24694,53.461
4.24664,55.799
4.24633,56.032
4.24603,54.994
4.24572,54.051
4.24542,53.581
4.24511,54.229
4.24481,55.013
4.2445,54.399
4.2442,52.936
4.24389,50.978
4.24358,51.119
4.24328,51.194
4.24297,51.08
4.24267,51.594
4.24236,52.402
4.24206,52.398
4.24175,52.451
4.24145,52.374
4.24114,53.704
4.24084,54.554
4.24053,54.085
4.24022,53.414
4.23992,53.324
4.23961,53.529
4.23931,52.242
4.239,52.239
4.2387,53.245
4.23839,53.874
4.23809,54.393
4.23778,55.835
4.23748,56.854
4.23717,57.104
4.23686,56.218
4.23656,55.886
4.23625,55.847
4.23595,56.216
4.23564,56.991
4.23534,55.465
4.23503,54.832
4.23473,54.883
4.23442,55.208
4.23412,55.295
4.23381,55.304
4.2335,54.197
4.2332,55.06
4.23289,55.573
4.23259,56.467
4.23228,57.731
4.23198,56.848
4.23167,55.715
4.23137,55.723
4.23106,54.663
4.23076,52.903
4.23045,51.46
4.23014,51.552
4.22984,51.319
4.22953,52.739
4.22923,54.902
4.22892,55.003
4.22862,53.105
4.22831,51.667
4.22801,51.358
4.2277,50.652
4.22739,50.535
4.22709,52.224
4.22678,54.369
4.22648,54.466
4.22617,54.604
4.22587,55.115
4.22556,57.004
4.22526,56.387
4.22495,56.23
4.22465,56.877
4.22434,57.114
4.22403,56.575
4.22373,54.839
4.22342,53.819
4.22312,53.38
4.22281,53.511
4.22251,53.758
4.2222,55.938
4.2219,56.707
4.22159,56.169
4.22129,55.937
4.22098,55.282
4.22067,52.93
4.22037,52.222
4.22006,52.063
4.21976,53.881
4.21945,55.31
4.21915,56.008
4.21884,56.226
4.21854,56.715
4.21823,57.353
4.21793,57.247
4.21762,57.852
4.21731,58.502
4.21701,59.005
4.2167,58.886
4.2164,58.31
4.21609,58.334
4.21579,59.224
4.21548,57.735
4.21518,55.025
4.21487,55.503
4.21457,57.01
4.21426,58.484
4.21395,60.088
4.21365,60.651
4.21334,60.132
4.21304,59.926
4.21273,60.278
4.21243,59.492
4.21212,58.903
4.21182,57.547
4.21151,57.531
4.21121,57.663
4.2109,57.148
4.21059,57.309
4.21029,57.228
4.20998,58.039
4.20968,59.685
4.20937,60.83
4.20907,61.063
4.20876,61.346
4.20846,62.258
4.20815,61.462
4.20785,59.996
4.20754,58.899
4.20723,57.181
4.20693,57.771
4.20662,60.103
4.20632,61.019
4.20601,60.372
4.20571,59.401
4.2054,59.119
4.2051,58.619
4.20479,55.763
4.20449,54.971
4.20418,56.02
4.20387,57.817
4.20357,58.44
4.20326,58.14
4.20296,58.193
4.20265,57.692
4.20235,57.478
4.20204,57.394
4.20174,56.051
4.20143,57.441
4.20113,59.03
4.20082,59.389
4.20051,61.161
4.20021,61.878
4.1999,60.125
4.1996,59.268
4.19929,58.55
4.19899,59.435
4.19868,61.056
4.19838,60.638
4.19807,59.255
4.19777,58.037
4.19746,57.145
4.19715,58.093
4.19685,59.365
4.19654,58.821
4.19624,58.869
4.19593,58.723
4.19563,57.802
4.19532,56.973
4.19502,56.377
4.19471,57.317
4.19441,58.617
4.1941,58.397
4.19379,58.021
4.19349,58.597
4.19318,58.611
4.19288,58.885
4.19257,59.851
4.19227,59.858
4.19196,58.669
4.19166,57.994
4.19135,57.72
4.19105,58
4.19074,57.051
4.19043,56.256
4.19013,57.715
4.18982,59.651
4.18952,60.267
4.18921,59.944
4.18891,60.853
4.1886,62.163
4.1883,62.369
4.18799,61.921
4.18769,61.461
4.18738,61.038
4.18707,60.596
4.18677,60.379
4.18646,59.191
4.18616,57.527
4.18585,57.797
4.18555,60.234
4.18524,62.35
4.18494,62.104
4.18463,60.213
4.18433,58.621
4.18402,59.003
4.18371,60.398
4.18341,63.038
4.1831,64.111
4.1828,64.024
4.18249,61.637
4.18219,60.732
4.18188,61.964
4.18158,62.128
4.18127,61.988
4.18097,62.45
4.18066,62.809
4.18035,63.057
4.18005,61.814
4.17974,60.42
4.17944,59.761
4.17913,59.966
4.17883,59.921
4.17852,60.558
4.17822,62.314
4.17791,64.436
4.17761,64.993
4.1773,64.72
4.17699,63.849
4.17669,61.959
4.17638,60.674
4.17608,59.27
4.17577,58.06
4.17547,57.68
4.17516,57.674
4.17486,58.287
4.17455,60.606
4.17425,62.015
4.17394,60.659
4.17363,59.704
4.17333,60.278
4.17302,60.212
4.17272,60.394
4.17241,60.555
4.17211,59.964
4.1718,60.934
4.1715,62.512
4.17119,63.67
4.17089,64.399
4.17058,64.301
4.17027,62.399
4.16997,62.191
4.16966,62.365
4.16936,62.878
4.16905,63.49
4.16875,63.635
4.16844,63.198
4.16814,63.783
4.16783,63.442
4.16753,61.525
4.16722,60.131
4.16691,61.112
4.16661,62.208
4.1663,61.605
4.166,61.395
4.16569,62.49
4.16539,63.822
4.16508,63.909
4.16478,63.076
4.16447,63.518
4.16417,62.448
4.16386,60.947
4.16355,58.993
4.16325,57.953
4.16294,59.318
4.16264,60.262
4.16233,60.706
4.16203,61.351
4.16172,61.821
4.16142,61.187
4.16111,60.737
4.1608,61.139
4.1605,59.032
4.16019,57.427
4.15989,58.438
4.15958,59.776
4.15928,59.53
4.15897,59.15
4.15867,59.645
4.15836,62.643
4.15806,63.779
4.15775,63.269
4.15744,63.202
4.15714,64.195
4.15683,65.125
4.15653,63.912
4.15622,63.085
4.15592,63.915
4.15561,65.307
4.15531,67.04
4.155,68.119
4.1547,66.381
4.15439,62.637
4.15408,60.489
4.15378,62.074
4.15347,63.268
4.15317,62.677
4.15286,62.444
4.15256,63.775
4.15225,63.455
4.15195,62.632
4.15164,62.367
4.15134,62.842
4.15103,62.314
4.15072,61.924
4.15042,63.465
4.15011,64.535
4.14981,66.505
4.1495,67.652
4.1492,67.37
4.14889,66.988
4.14859,66.194
4.14828,65.846
4.14798,67.599
4.14767,68.538
4.14736,67.715
4.14706,66.875
4.14675,66.716
4.14645,67.184
4.14614,68.51
4.14584,69.455
4.14553,69.615
4.14523,69.623
4.14492,68.853
4.14462,66.582
4.14431,64.887
4.144,63.713
4.1437,64.287
4.14339,63.392
4.14309,62.269
4.14278,63.226
4.14248,63.301
4.14217,64.478
4.14187,65.103
4.14156,63.659
4.14126,62.513
4.14095,62.13
4.14064,61.156
4.14034,62.165
4.14003,62.454
4.13973,61.925
4.13942,63.051
4.13912,63.936
4.13881,63.4
4.13851,63.387
4.1382,64.263
4.1379,63.684
4.13759,64.389
4.13728,65.897
4.13698,67.065
4.13667,67.462
4.13637,67.835
4.13606,68.399
4.13576,68.927
4.13545,68.319
4.13515,65.963
4.13484,65.308
4.13454,66.025
4.13423,66.036
4.13392,65.835
4.13362,65.699
4.13331,65.223
4.13301,66.225
4.1327,67.488
4.1324,66.67
4.13209,64.929
4.13179,63.748
4.13148,63.708
4.13118,64.885
4.13087,67.45
4.13056,68.22
4.13026,67.619
4.12995,66.009
4.12965,67.132
4.12934,66.787
4.12904,65.322
4.12873,66.074
4.12843,65.948
4.12812,66.392
4.12782,68.643
4.12751,70.728
4.1272,70.648
4.1269,70.329
4.12659,68.773
4.12629,67.103
4.12598,67.951
4.12568,69.367
4.12537,70.132
4.12507,71.393
4.12476,71.659
4.12446,69.473
4.12415,67.401
4.12384,66.925
4.12354,66.893
4.12323,66.792
4.12293,69.104
4.12262,72.453
4.12232,73.279
4.12201,72.131
4.12171,70.466
4.1214,69.627
4.1211,69.029
4.12079,68.288
4.12048,68.179
4.12018,68.67
4.11987,68.797
4.11957,68.575
4.11926,67.89
4.11896,67.442
4.11865,66.243
4.11835,66.595
4.11804,66.879
4.11774,66.51
4.11743,66.884
4.11712,68.423
4.11682,68.749
4.11651,69.511
4.11621,69.479
4.1159,67.421
4.1156,65.755
4.11529,65.312
4.11499,66.072
4.11468,67.672
4.11438,68.394
4.11407,65.795
4.11376,64.149
4.11346,65.044
4.11315,66.364
4.11285,67.427
4.11254,68.305
4.11224,68.947
4.11193,67.022
4.11163,65.739
4.11132,67.023
4.11102,66.902
4.11071,67.438
4.1104,68.962
4.1101,69.187
4.10979,68.277
4.10949,68.955
4.10918,70.968
4.10888,70.312
4.10857,68.232
4.10827,67.852
4.10796,68.025
4.10766,68.024
4.10735,67.85
4.10704,68.424
4.10674,68.834
4.10643,69.443
4.10613,70.491
4.10582,69.78
4.10552,69.346
4.10521,69.856
4.10491,69.985
4.1046,69.491
4.1043,68.84
4.10399,69.29
4.10368,70.621
4.10338,69.933
4.10307,69.104
4.10277,70.449
4.10246,72.145
4.10216,72.099
4.10185,69.412
4.10155,67.244
4.10124,66.763
4.10094,66.476
4.10063,67.287
4.10032,67
4.10002,67.047
4.09971,67.619
4.09941,66.565
4.0991,65.965
4.0988,69.019
4.09849,72.594
4.09819,74.229
4.09788,73.92
4.09758,73.591
4.09727,73.758
4.09696,71.844
4.09666,70.175
4.09635,70.224
4.09605,70.644
4.09574,70.874
4.09544,70.912
4.09513,69.049
4.09483,66.922
4.09452,64.937
4.09421,65.551
4.09391,66.896
4.0936,66.699
4.0933,67.193
4.09299,68.081
4.09269,68.593
4.09238,69.649
4.09208,71.654
4.09177,71.813
4.09147,72.699
4.09116,71.753
4.09085,71.041
4.09055,71.983
4.09024,71.52
4.08994,70.09
4.08963,69.339
4.08933,69.032
4.08902,69.814
4.08872,71.528
4.08841,71.475
4.08811,71.538
4.0878,69.98
4.08749,67.263
4.08719,67.423
4.08688,69.45
4.08658,71.845
4.08627,72.936
4.08597,73.532
4.08566,72.547
4.08536,71.935
4.08505,70.303
4.08475,70.144
4.08444,70.827
4.08413,71.348
4.08383,72.31
4.08352,71.395
4.08322,71.067
4.08291,72.013
4.08261,72.713
4.0823,72.269
4.082,72.928
4.08169,73.998
4.08139,74.225
4.08108,75.149
4.08077,75.697
4.08047,76.317
4.08016,76.484
4.07986,75.592
4.07955,75.678
4.07925,76.252
4.07894,75.543
4.07864,72.961
4.07833,69.428
4.07803,68.725
4.07772,69.181
4.07741,69.423
4.07711,70.607
4.0768,70.605
4.0765,70.296
4.07619,71.71
4.07589,72.623
4.07558,71.992
4.07528,72.826
4.07497,74.533
4.07467,75.227
4.07436,74.448
4.07405,75.152
4.07375,73.305
4.07344,71.628
4.07314,72.129
4.07283,72.712
4.07253,73.421
4.07222,75.411
4.07192,78.229
4.07161,81.174
4.07131,81.974
4.071,80.387
4.07069,78.528
4.07039,77.134
4.07008,75.465
4.06978,71.42
4.06947,69.597
4.06917,70.687
4.06886,72.395
4.06856,74.503
4.06825,74.801
4.06795,72.857
4.06764,72.331
4.06733,73.378
4.06703,74.755
4.06672,74.992
4.06642,75.406
4.06611,76.327
4.06581,78.093
4.0655,79.011
4.0652,79.228
4.06489,79.74
4.06459,79.106
4.06428,76.963
4.06397,75.891
4.06367,74.983
4.06336,74.317
4.06306,73.41
4.06275,73.193
4.06245,75.86
4.06214,77.933
4.06184,77.729
4.06153,75.84
4.06123,72.943
4.06092,71.915
4.06061,73.348
4.06031,73.369
4.06,73.535
4.0597,74.416
4.05939,75.23
4.05909,74.492
4.05878,71.933
4.05848,72.152
4.05817,73.214
4.05787,73.335
4.05756,74.256
4.05725,75.489
4.05695,75.105
4.05664,74.88
4.05634,76.073
4.05603,77.207
4.05573,78.093
4.05542,78.581
4.05512,78.091
4.05481,77.497
4.05451,76.965
4.0542,76.099
4.05389,75.599
4.05359,76.817
4.05328,76.826
4.05298,75.547
4.05267,75.046
4.05237,75.635
4.05206,76.28
4.05176,76.185
4.05145,77.702
4.05115,78.312
4.05084,77.688
4.05053,76.74
4.05023,76.471
4.04992,75.471
4.04962,74.412
4.04931,75.04
4.04901,76.294
4.0487,76.323
4.0484,75.602
4.04809,77.085
4.04779,76.964
4.04748,75.934
4.04717,75.865
4.04687,76.401
4.04656,77.576
4.04626,78.544
4.04595,79.208
4.04565,79.472
4.04534,80.332
4.04504,80.008
4.04473,78.261
4.04443,75.755
4.04412,74.722
4.04381,76.714
4.04351,80.312
4.0432,82.946
4.0429,83.31
4.04259,81.738
4.04229,79.102
4.04198,76.949
4.04168,76.615
4.04137,77.388
4.04107,78.803
4.04076,80.158
4.04045,79.768
4.04015,79.378
4.03984,80.687
4.03954,80.312
4.03923,78.516
4.03893,77.147
4.03862,78.732
4.03832,79.361
4.03801,79.355
4.03771,78.837
4.0374,79.646
4.03709,81.034
4.03679,79.871
4.03648,79.677
4.03618,80.784
4.03587,82.049
4.03557,82.493
4.03526,80.481
4.03496,78.594
4.03465,77.768
4.03435,77.479
4.03404,77.311
4.03373,77.217
4.03343,79.998
4.03312,80.711
4.03282,80.921
4.03251,82.092
4.03221,82.467
4.0319,82.216
4.0316,82.07
4.03129,82.224
4.03099,83.276
4.03068,84.345
4.03037,83.836
4.03007,82.146
4.02976,81.757
4.02946,83.429
4.02915,85.457
4.02885,85.76
4.02854,85.274
4.02824,85.215
4.02793,86.701
4.02762,87.318
4.02732,86.433
4.02701,83.885
4.02671,82.307
4.0264,82.396
4.0261,82
4.02579,82.598
4.02549,84.086
4.02518,84.618
4.02488,84.811
4.02457,84.275
4.02426,83.373
4.02396,82.554
4.02365,82.406
4.02335,82.495
4.02304,83.419
4.02274,83.205
4.02243,82.737
4.02213,82.853
4.02182,84.015
4.02152,83.744
4.02121,82.281
4.0209,81.619
4.0206,81.547
4.02029,81.642
4.01999,82.859
4.01968,83.532
4.01938,84.294
4.01907,83.807
4.01877,81.871
4.01846,79.463
4.01816,78.845
4.01785,81.708
4.01754,85.035
4.01724,85.044
4.01693,83.617
4.01663,82.952
4.01632,83.992
4.01602,84.435
4.01571,83.452
4.01541,82.202
4.0151,81.912
4.0148,81.766
4.01449,80.486
4.01418,81.044
4.01388,82.085
4.01357,84.2
4.01327,86.715
4.01296,87.994
4.01266,87.57
4.01235,86.978
4.01205,85.724
4.01174,85.151
4.01144,84.439
4.01113,83.37
4.01082,84.343
4.01052,86.171
4.01021,86.341
4.00991,86.435
4.0096,86.563
4.0093,86.592
4.00899,86.94
4.00869,85.989
4.00838,85.179
4.00808,85.372
4.00777,85.649
4.00746,86.987
4.00716,88.121
4.00685,88.271
4.00655,88.676
4.00624,87.797
4.00594,85.752
4.00563,84.456
4.00533,86.038
4.00502,87.83
4.00472,88.009
4.00441,87.588
4.0041,87.429
4.0038,86.937
4.00349,86.573
4.00319,85.636
4.00288,85.185
4.00258,85.939
4.00227,87.411
4.00197,87.951
4.00166,87.599
4.00136,87.439
4.00105,87.359
4.00074,86.426
4.00044,84.466
4.00013,84.792
3.99983,86.534
3.99952,87.049
3.99922,86.608
3.99891,87.291
3.99861,87.023
3.9983,85.871
3.998,85.786
3.99769,86.966
3.99738,87.285
3.99708,86.216
3.99677,86.249
3.99647,86.267
3.99616,85.959
3.99586,87.905
3.99555,88.595
3.99525,88.461
3.99494,89.131
3.99464,89.013
3.99433,88.93
3.99402,89.007
3.99372,89.329
3.99341,89.562
3.99311,88.792
3.9928,89.444
3.9925,90.249
3.99219,90.034
3.99189,89.562
3.99158,90.204
3.99128,91.863
3.99097,93.824
3.99066,94.885
3.99036,94.046
3.99005,92.107
3.98975,90.869
3.98944,89.987
3.98914,89.983
3.98883,90.56
3.98853,90.447
3.98822,90.196
3.98792,88.138
3.98761,85.999
3.9873,85.886
3.987,87.154
3.98669,89.109
3.98639,90.779
3.98608,91.551
3.98578,90.963
3.98547,89.737
3.98517,90.39
3.98486,91.584
3.98456,91.704
3.98425,91.857
3.98394,90.414
3.98364,90.048
3.98333,91.24
3.98303,90.842
3.98272,87.828
3.98242,87.992
3.98211,90.951
3.98181,93.334
3.9815,92.999
3.9812,91.342
3.98089,91.063
3.98058,91.827
3.98028,93.137
3.97997,93.467
3.97967,93.897
3.97936,92.392
3.97906,91.93
3.97875,92.282
3.97845,92.177
3.97814,92.698
3.97784,93.754
3.97753,94.179
3.97722,95.242
3.97692,96.179
3.97661,94.951
3.97631,94.161
3.976,95.602
3.9757,96.737
3.97539,96.034
3.97509,95.001
3.97478,93.981
3.97448,92.875
3.97417,93.243
3.97386,93.832
3.97356,92.749
3.97325,93.294
3.97295,95.588
3.97264,95.793
3.97234,95.214
3.97203,95.093
3.97173,91.948
3.97142,90.032
3.97112,90.046
3.97081,90.805
3.9705,91.939
3.9702,91.691
3.96989,90.949
3.96959,91.451
3.96928,91.236
3.96898,92.653
3.96867,94.828
3.96837,94.047
3.96806,91.115
3.96776,91.553
3.96745,91.631
3.96714,92.126
3.96684,93.703
3.96653,94.558
3.96623,93.874
3.96592,93.097
3.96562,93.366
3.96531,93.036
3.96501,93.873
3.9647,95.882
3.9644,95.402
3.96409,93.987
3.96378,91.695
3.96348,90.611
3.96317,90.147
3.96287,90.503
3.96256,90.966
3.96226,92.435
3.96195,93.434
3.96165,92.649
3.96134,93.024
3.96104,95.064
3.96073,97.04
3.96042,97.506
3.96012,95.165
3.95981,93.466
3.95951,93.314
3.9592,94.698
3.9589,96.489
3.95859,96.839
3.95829,96.552
3.95798,95.641
3.95767,95.651
3.95737,96.466
3.95706,96.31
3.95676,95.688
3.95645,95.449
3.95615,94.641
3.95584,94.297
3.95554,94.974
3.95523,95.59
3.95493,97.33
3.95462,98.596
3.95431,96.805
3.95401,95.641
3.9537,96.996
3.9534,98.109
3.95309,97
3.95279,97.729
3.95248,99.92
3.95218,100.314
3.95187,99.462
3.95157,100.55
3.95126,101.726
3.95095,101.035
3.95065,101.241
3.95034,101.909
3.95004,102.519
3.94973,101.94
3.94943,99.566
3.94912,98.093
3.94882,97.267
3.94851,96.828
3.94821,97.33
3.9479,96.866
3.94759,97.205
3.94729,97.975
3.94698,98.274
3.94668,97.967
3.94637,97.757
3.94607,97.735
3.94576,97.524
3.94546,96.162
3.94515,96.33
3.94485,96.983
3.94454,96.606
3.94423,96.76
3.94393,98.115
3.94362,98.798
3.94332,98.421
3.94301,97.904
3.94271,98.449
3.9424,98.629
3.9421,98.599
3.94179,99.149
3.94149,99.109
3.94118,99.475
3.94087,100.903
3.94057,101.249
3.94026,100.927
3.93996,100.118
3.93965,97.984
3.93935,96.662
3.93904,96.862
3.93874,97.354
3.93843,97.699
3.93813,98.484
3.93782,97.205
3.93751,96.296
3.93721,97.656
3.9369,97.603
3.9366,97.671
3.93629,97.965
3.93599,97.409
3.93568,96.415
3.93538,94.377
3.93507,95.615
3.93477,97.888
3.93446,98.519
3.93415,98.529
3.93385,98.25
3.93354,98.151
3.93324,99.414
3.93293,100.505
3.93263,101.339
3.93232,101.714
3.93202,102.792
3.93171,102.8
3.93141,101.868
3.9311,101.075
3.93079,101.221
3.93049,100.368
3.93018,100.615
3.92988,100.469
3.92957,99.269
3.92927,99.05
3.92896,100.799
3.92866,101.612
3.92835,100.746
3.92805,100.477
3.92774,102.158
3.92743,102.672
3.92713,102.791
3.92682,103.368
3.92652,103.84
3.92621,102.823
3.92591,101.136
3.9256,100.224
3.9253,101.255
3.92499,101.523
3.92469,101.105
3.92438,103.051
3.92407,102.27
3.92377,100.436
3.92346,101.051
3.92316,102.001
3.92285,102.435
3.92255,101.115
3.92224,102.338
3.92194,104.858
3.92163,104.866
3.92133,105.193
3.92102,106.342
3.92071,107.03
3.92041,105.96
3.9201,105.217
3.9198,106.117
3.91949,107.475
3.91919,108.789
3.91888,108.866
3.91858,108.552
3.91827,107.29
3.91797,106.628
3.91766,107.445
3.91735,107.434
3.91705,108.028
3.91674,107.964
3.91644,107.846
3.91613,107.948
3.91583,107.808
3.91552,108.156
3.91522,107.442
3.91491,105.61
3.91461,103.607
3.9143,102.215
3.91399,101.936
3.91369,102.736
3.91338,102.833
3.91308,103.451
3.91277,106.084
3.91247,108.254
3.91216,109.522
3.91186,110.152
3.91155,111.284
3.91125,112.32
3.91094,110.567
3.91063,107.667
3.91033,107.608
3.91002,109.6
3.90972,110.477
3.90941,109.81
3.90911,109.419
3.9088,110.289
3.9085,111.077
3.90819,111.469
3.90789,111.839
3.90758,111.968
3.90727,111.691
3.90697,111.83
3.90666,111.96
3.90636,113.274
3.90605,113.886
3.90575,113.905
3.90544,113.641
3.90514,113.468
3.90483,113.733
3.90453,114.38
3.90422,115.243
3.90391,115.112
3.90361,115.595
3.9033,116.29
3.903,115.992
3.90269,116.528
3.90239,115.878
3.90208,116.397
3.90178,116.427
3.90147,116.302
3.90117,116.981
3.90086,115.697
3.90055,114.239
3.90025,114.288
3.89994,115.399
3.89964,114.629
3.89933,115.101
3.89903,115.624
3.89872,114.835
3.89842,114.874
3.89811,115.762
3.89781,117.482
3.8975,119.243
3.89719,119.262
3.89689,118.955
3.89658,117.302
3.89628,115.383
3.89597,116.1
3.89567,116.535
3.89536,116.5
3.89506,116.56
3.89475,115.928
3.89445,116.905
3.89414,117.112
3.89383,116.37
3.89353,116.239
3.89322,116.738
3.89292,118.118
3.89261,120.598
3.89231,122.032
3.892,122.478
3.8917,121.492
3.89139,121.663
3.89108,122.347
3.89078,121.6
3.89047,122.111
3.89017,121.514
3.88986,120.806
3.88956,120.668
3.88925,120.58
3.88895,121.851
3.88864,123.753
3.88834,124.589
3.88803,125.405
3.88772,127.159
3.88742,125.421
3.88711,124.043
3.88681,124.483
3.8865,124.746
3.8862,123.407
3.88589,121.176
3.88559,120.557
3.88528,120.94
3.88498,121.249
3.88467,120.752
3.88436,119.091
3.88406,119.465
3.88375,122.153
3.88345,125.132
3.88314,125.666
3.88284,125.66
3.88253,126.485
3.88223,125.557
3.88192,124.083
3.88162,125.434
3.88131,127.035
3.881,127.484
3.8807,126.821
3.88039,127.729
3.88009,130.692
3.87978,133.217
3.87948,134.633
3.87917,133.465
3.87887,132.404
3.87856,132.165
3.87826,132.942
3.87795,133.556
3.87764,133.753
3.87734,135.735
3.87703,137.267
3.87673,136.879
3.87642,136.145
3.87612,137.332
3.87581,139.339
3.87551,141.139
3.8752,141.635
3.8749,139.683
3.87459,137.881
3.87428,137.744
3.87398,138.101
3.87367,138.848
3.87337,140.832
3.87306,141.121
3.87276,139.538
3.87245,138.456
3.87215,137.748
3.87184,138.128
3.87154,139.108
3.87123,139.891
3.87092,140.607
3.87062,140.805
3.87031,140.353
3.87001,140.554
3.8697,142.017
3.8694,143.084
3.86909,143.062
3.86879,142.445
3.86848,143.723
3.86818,145.403
3.86787,145.914
3.86756,146.011
3.86726,146.167
3.86695,147.111
3.86665,149.405
3.86634,151.01
3.86604,152.966
3.86573,152.676
3.86543,151.763
3.86512,151.115
3.86482,153.78
3.86451,156.477
3.8642,156.705
3.8639,155.312
3.86359,155.569
3.86329,155.222
3.86298,154.759
3.86268,155.204
3.86237,153.685
3.86207,153.234
3.86176,155.746
3.86146,157.022
3.86115,155.665
3.86084,155.689
3.86054,156.129
3.86023,156.613
3.85993,158.146
3.85962,158.865
3.85932,159.373
3.85901,161.873
3.85871,163.854
3.8584,165.489
3.8581,164.431
3.85779,163.148
3.85748,163.976
3.85718,165.124
3.85687,166.267
3.85657,167.402
3.85626,168.654
3.85596,170.111
3.85565,172.686
3.85535,173.446
3.85504,173.256
3.85474,174.875
3.85443,177.685
3.85412,179.746
3.85382,180.747
3.85351,182.786
3.85321,183.635
3.8529,182.469
3.8526,181.346
3.85229,183.477
3.85199,184.996
3.85168,185.662
3.85138,188.03
3.85107,189.927
3.85076,190.437
3.85046,190.024
3.85015,190.913
3.84985,192.966
3.84954,194.997
3.84924,197.116
3.84893,198.152
3.84863,198.961
3.84832,199.899
3.84802,201.443
3.84771,203.37
3.8474,204.818
3.8471,207.565
3.84679,208.642
3.84649,209.283
3.84618,209.328
3.84588,210.228
3.84557,213.834
3.84527,215.439
3.84496,215.663
3.84466,214.988
3.84435,214.22
3.84404,215.77
3.84374,217.746
3.84343,218.766
3.84313,219.512
3.84282,222.601
3.84252,225.322
3.84221,225.638
3.84191,226.556
3.8416,228.543
3.8413,231.959
3.84099,233.524
3.84068,234.467
3.84038,235.9
3.84007,236.85
3.83977,238.656
3.83946,242.17
3.83916,243.658
3.83885,244.463
3.83855,246.037
3.83824,247.136
3.83794,247.525
3.83763,247.817
3.83732,250.588
3.83702,254.53
3.83671,256.224
3.83641,256.831
3.8361,257.972
3.8358,259.269
3.83549,262.346
3.83519,264.913
3.83488,266.222
3.83458,268.552
3.83427,270.542
3.83396,271.846
3.83366,273.274
3.83335,275.903
3.83305,278.358
3.83274,280.616
3.83244,283.266
3.83213,285.204
3.83183,287.634
3.83152,288.952
3.83122,289.462
3.83091,288.179
3.8306,288.029
3.8303,292.386
3.82999,296.425
3.82969,297.045
3.82938,299.183
3.82908,300.849
3.82877,302.209
3.82847,303.392
3.82816,305.672
3.82786,308.614
3.82755,310.489
3.82724,311.595
3.82694,313.203
3.82663,313.731
3.82633,313.961
3.82602,316.188
3.82572,317.89
3.82541,320.27
3.82511,321.75
3.8248,323.088
3.82449,323.84
3.82419,325.644
3.82388,327.216
3.82358,328.33
3.82327,330.357
3.82297,331.939
3.82266,333.414
3.82236,334.034
3.82205,333.905
3.82175,334.432
3.82144,335.247
3.82113,336.472
