shift [ppm],Intensity [au]
127.38005,125.622
127.37276,46.721
127.36547,102.59
127.35818,-67.976
127.3509,-59.152
127.34361,49.096
127.33632,-53.484
127.32903,-121.923
127.32174,-78.758
127.31445,63.992
127.30716,102.792
127.29987,65.158
127.29259,227.821
127.2853,144.478
127.27801,12.871
127.27072,-50.333
127.26343,95.518
127.25614,30.985
127.24885,12.182
127.24156,109.066
127.23428,-67.1
127.22699,-146.151
127.2197,99.393
127.21241,350.949
127.20512,152.157
127.19783,6.67
127.19054,-24.739
127.18325,-6.241
127.17597,159.861
127.16868,381.552
127.16139,305.274
127.1541,114.684
127.14681,22.897
127.13952,173.978
127.13223,262.03
127.12494,175.289
127.11766,-43.101
127.11037,50.527
127.10308,165.999
127.09579,83.008
127.0885,-35.406
127.08121,108.036
127.07392,45.577
127.06664,-59.81
127.05935,-133.473
127.05206,-71.544
127.04477,-112.53
127.03748,-164.504
127.03019,-169.046
127.0229,-26.281
127.01561,-138.202
127.00833,-101.942
127.00104,125.906
126.99375,60.251
126.98646,149.007
126.97917,219.368
126.97188,232.346
126.96459,156.59
126.9573,-20.523
126.95002,-36.248
126.94273,102.597
126.93544,138.148
126.92815,214.774
126.92086,307.219
126.91357,394.593
126.90628,719.667
126.89899,1239.497
126.89171,783.497
126.88442,501.311
126.87713,488.301
126.86984,391.097
126.86255,357.883
126.85526,150.565
126.84797,204.926
126.84068,273.533
126.8334,141.147
126.82611,40.086
126.81882,154.001
126.81153,279.804
126.80424,229.069
126.79695,350.166
126.78966,314.538
126.78237,312.365
126.77509,379.986
126.7678,374.664
126.76051,287.692
126.75322,359.199
126.74593,536.051
126.73864,740.196
126.73135,884.41
126.72407,1082.533
126.71678,1195.122
126.70949,1337.531
126.7022,1864.06
126.69491,2421.063
126.68762,3191.211
126.68033,4358.898
126.67304,6143.068
126.66576,9080.583
126.65847,15970.3
126.65118,33632.012
126.64389,85547.041
126.6366,100368.839
126.62931,40874.108
126.62202,19072.201
126.61473,10536.569
126.60745,6665.445
126.60016,4860.198
126.59287,3286.034
126.58558,2355.942
126.57829,1831.668
126.571,1494.303
126.56371,1305.165
126.55642,1101.789
126.54914,862.833
126.54185,699.272
126.53456,564.716
126.52727,544.188
126.51998,579.236
126.51269,645.866
126.5054,463.432
126.49811,433.818
126.49083,297.931
126.48354,342.115
126.47625,424.068
126.46896,563.381
126.46167,430.013
126.45438,351.988
126.44709,283.423
126.4398,275.61
126.43252,248.348
126.42523,388.045
126.41794,426.883
126.41065,282.454
126.40336,206.43
126.39607,187.116
126.38878,53.541
126.38149,163.69
126.37421,382.614
126.36692,550.793
126.35963,565.42
126.35234,500.352
126.34505,611.436
126.33776,845.761
126.33047,1388.636
126.32319,880.24
126.3159,383.598
126.30861,53.916
126.30132,163.519
126.29403,177.999
126.28674,245.89
126.27945,345.587
126.27216,344.962
126.26488,142.01
126.25759,87.147
126.2503,-3.574
126.24301,100.336
126.23572,84.178
126.22843,124.524
126.22114,233.039
126.21385,181.539
126.20657,-11.662
126.19928,-28.283
126.19199,-147.757
126.1847,-62.372
126.17741,-136.167
126.17012,25.094
126.16283,53.316
126.15554,-52.517
126.14826,115.933
126.14097,200.837
126.13368,82.815
126.12639,152.508
126.1191,112.688
126.11181,239.695
126.10452,282.335
126.09723,235.838
126.08995,279.022
126.08266,92.63
126.07537,-81.77
126.06808,-145.448
126.06079,-55.309
126.0535,13.004
126.04621,-57.392
126.03892,-19.518
126.03164,34.11
126.02435,84.922
126.01706,-26.813
126.00977,30.695
126.00248,63.961
125.99519,65.22
125.9879,112.388
125.98062,118.251
125.97333,66.097
125.96604,181.423
125.95875,117.508
125.95146,33.859
125.94417,129.003
125.93688,30.739
125.92959,-70.514
125.92231,67.149
125.91502,29.775
125.90773,-130.935
125.90044,-101.475
125.89315,-61.038
125.88586,-11.983
125.87857,46.487
125.87128,71.932
125.864,151.983
125.85671,-84.047
125.84942,-173.773
125.84213,-94.051
125.83484,-73.904
125.82755,-170.455
125.82026,-184.6
125.81297,-53.362
125.80569,106.574
125.7984,72.416
125.79111,169.563
125.78382,153.596
125.77653,3.681
125.76924,-47.453
125.76195,-106.122
125.75466,76.6
125.74738,-31.588
125.74009,-124.585
125.7328,-48.101
125.72551,70.19
125.71822,77.038
125.71093,86.17
125.70364,134.141
125.69635,167.722
125.68907,16.664
125.68178,-135.854
125.67449,-108.957
125.6672,-71.688
125.65991,-18.827
125.65262,8.605
125.64533,-53.983
125.63805,-76.784
125.63076,-133.917
125.62347,-115.536
125.61618,-41.394
125.60889,40.449
125.6016,40.786
125.59431,-11.164
125.58702,-161.515
125.57974,-80.86
125.57245,40.103
125.56516,-133.251
125.55787,-106.493
125.55058,-199.428
125.54329,-98.178
125.536,-175.834
125.52871,-120.128
125.52143,78.044
125.51414,-18.223
125.50685,48.788
125.49956,-2.353
125.49227,-90.683
125.48498,-19.767
125.47769,-86.005
125.4704,-22.651
125.46312,23.67
125.45583,4.656
125.44854,-68.819
125.44125,117.932
125.43396,150.609
125.42667,-24.674
125.41938,-135.959
125.41209,-151.108
125.40481,-63.011
125.39752,67.475
125.39023,84.859
125.38294,16.556
125.37565,-60.506
125.36836,-114.266
125.36107,-165.573
125.35378,-47.943
125.3465,158.849
125.33921,179.88
125.33192,112.664
125.32463,6.248
125.31734,-35.016
125.31005,1.215
125.30276,26.548
125.29547,-0.932
125.28819,-22.689
125.2809,-77.613
125.27361,-150.753
125.26632,-150.015
125.25903,-21.276
125.25174,-107.922
125.24445,-62.373
125.23717,-36.617
125.22988,-66.534
125.22259,-68.028
125.2153,140.475
125.20801,149.731
125.20072,190.569
125.19343,164.796
125.18614,207.446
125.17886,160.989
125.17157,137.192
125.16428,-51.92
125.15699,-162.736
125.1497,-69.001
125.14241,21.335
125.13512,62.696
125.12783,-28.333
125.12055,30.737
125.11326,-15.742
125.10597,-128.634
125.09868,-152.883
125.09139,-116.34
125.0841,13.965
125.07681,115.547
125.06952,40.272
125.06224,-60.586
125.05495,-238.902
125.04766,151.429
125.04037,332.319
125.03308,104.356
125.02579,-61.931
125.0185,-160.92
125.01121,-136.427
125.00393,-109.427
124.99664,92.585
124.98935,204.417
124.98206,31.474
124.97477,-131.288
124.96748,-132.372
124.96019,-34.048
124.9529,-18.694
124.94562,51.21
124.93833,-183.029
124.93104,-41.925
124.92375,179.157
124.91646,194.078
124.90917,229.469
124.90188,174.551
124.8946,121.801
124.88731,49.218
124.88002,-68.718
124.87273,-123.275
124.86544,-50.073
124.85815,-127.183
124.85086,85.41
124.84357,79.315
124.83629,-69.107
124.829,23.919
124.82171,-89.188
124.81442,-242.242
124.80713,-77.921
124.79984,29.721
124.79255,40.93
124.78526,-120.568
124.77798,-170.701
124.77069,-148.039
124.7634,-166.139
124.75611,-12.42
124.74882,55.649
124.74153,103.105
124.73424,150.346
124.72695,43.445
124.71967,49.763
124.71238,-113.995
124.70509,-207.097
124.6978,-116.899
124.69051,17.782
124.68322,114.05
124.67593,-43.728
124.66864,-190.864
124.66136,-196.747
124.65407,-40.899
124.64678,119.163
124.63949,224.32
124.6322,174.627
124.62491,132.969
124.61762,-25.636
124.61033,43.977
124.60305,134.022
124.59576,184.302
124.58847,326.43
124.58118,403.114
124.57389,278.761
124.5666,275.023
124.55931,348.142
124.55203,250.796
124.54474,69.268
124.53745,78.449
124.53016,-7.837
124.52287,53.161
124.51558,198.228
124.50829,194.711
124.501,-181.95
124.49372,-89.315
124.48643,-7.36
124.47914,6.665
124.47185,1.88
124.46456,-52.12
124.45727,75.965
124.44998,95.092
124.44269,-21.926
124.43541,-52.641
124.42812,-40.587
124.42083,-139.102
124.41354,-87.42
124.40625,23.582
124.39896,58.327
124.39167,-71.398
124.38438,47.414
124.3771,86.079
124.36981,-3.915
124.36252,-65.065
124.35523,-52.366
124.34794,-113.351
124.34065,-30.135
124.33336,61.658
124.32607,105.766
124.31879,2.686
124.3115,-132.88
124.30421,-243.36
124.29692,-274.536
124.28963,-200.201
124.28234,-114.812
124.27505,-109.023
124.26776,-156.348
124.26048,5.399
124.25319,31.983
124.2459,23.495
124.23861,40.607
124.23132,77.669
124.22403,-49.806
124.21674,-6.694
124.20945,-58.898
124.20217,5.158
124.19488,80.889
124.18759,176.052
124.1803,5.059
124.17301,42.006
124.16572,72.691
124.15843,-47.417
124.15115,11.077
124.14386,26.804
124.13657,122.787
124.12928,220.403
124.12199,95.427
124.1147,157.225
124.10741,37.068
124.10012,-18.79
124.09284,24.916
124.08555,-44.61
124.07826,109.816
124.07097,126.358
124.06368,113.571
124.05639,-70.942
124.0491,-246.04
124.04181,-47.094
124.03453,127.659
124.02724,233.132
124.01995,228.393
124.01266,-98.156
124.00537,-132.928
123.99808,83.247
123.99079,123.41
123.9835,30.213
123.97622,172.977
123.96893,179.516
123.96164,-27.045
123.95435,-99.647
123.94706,-205.829
123.93977,-189.795
123.93248,-144.439
123.92519,75.454
123.91791,289.423
123.91062,235.754
123.90333,271.412
123.89604,91.08
123.88875,380.174
123.88146,200.525
123.87417,4.218
123.86688,97.345
123.8596,-62.437
123.85231,-67.22
123.84502,0.252
123.83773,59.956
123.83044,-15.738
123.82315,-72.917
123.81586,12.737
123.80858,109.2
123.80129,-2.404
123.794,-91.093
123.78671,-176.432
123.77942,-169.821
123.77213,-217.398
123.76484,-415.866
123.75755,-353.367
123.75027,-229.9
123.74298,-41.261
123.73569,53.774
123.7284,-24.336
123.72111,-150.099
123.71382,-105.88
123.70653,-210.708
123.69924,-170.872
123.69196,-30.961
123.68467,-57.103
123.67738,15.345
123.67009,-54.143
123.6628,175.868
123.65551,233.68
123.64822,121.787
123.64093,313.99
123.63365,120.121
123.62636,80.624
123.61907,50.487
123.61178,121.579
123.60449,82.833
123.5972,6.623
123.58991,-42.577
123.58262,-3.199
123.57534,131.455
123.56805,110.499
123.56076,32.613
123.55347,107.082
123.54618,34.546
123.53889,104.925
123.5316,131.37
123.52431,64.113
123.51703,-126.79
123.50974,-131.978
123.50245,-257.98
123.49516,-20.835
123.48787,-76.605
123.48058,28.88
123.47329,-104.815
123.46601,-77.107
123.45872,23.274
123.45143,-47.192
123.44414,-45.431
123.43685,23.26
123.42956,91.306
123.42227,6.496
123.41498,-41.118
123.4077,118.373
123.40041,92.157
123.39312,-126.978
123.38583,-137.747
123.37854,-255.621
123.37125,-312.679
123.36396,-191.937
123.35667,-199.061
123.34939,0.083
123.3421,73.311
123.33481,51.268
123.32752,51.123
123.32023,62.074
123.31294,-131.404
123.30565,-108.436
123.29836,71.077
123.29108,101.85
123.28379,24.951
123.2765,-30.48
123.26921,-289.725
123.26192,-353.515
123.25463,-260.466
123.24734,-130.632
123.24005,-113.907
123.23277,-62.867
123.22548,-25.272
123.21819,-143.987
123.2109,-164.773
123.20361,18.282
123.19632,-86.559
123.18903,-39.619
123.18174,-12.278
123.17446,-29.816
123.16717,-79.268
123.15988,-58.542
123.15259,-39.383
123.1453,-52.912
123.13801,-26.689
123.13072,100.494
123.12343,96.504
123.11615,-93.569
123.10886,-11.673
123.10157,48.337
123.09428,181.204
123.08699,95.204
123.0797,33.391
123.07241,118.414
123.06513,-146.658
123.05784,-325.311
123.05055,-220.65
123.04326,-73.915
123.03597,-42.503
123.02868,-80.298
123.02139,-97.531
123.0141,-110.933
123.00682,-110.239
122.99953,-132.701
122.99224,25.771
122.98495,210.206
122.97766,217.042
122.97037,153.722
122.96308,-47.157
122.95579,129.402
122.94851,200.28
122.94122,130.84
122.93393,125.318
122.92664,32.523
122.91935,-54.048
122.91206,-52.083
122.90477,-42.704
122.89748,124.363
122.8902,92.484
122.88291,-137.132
122.87562,-90.448
122.86833,-95.761
122.86104,-213.876
122.85375,-232.122
122.84646,-226.614
122.83917,-34.194
122.83189,-173.154
122.8246,2.549
122.81731,114.994
122.81002,-21.419
122.80273,136.823
122.79544,-30.091
122.78815,-124.046
122.78086,-123.6
122.77358,-76.818
122.76629,29.046
122.759,166.582
122.75171,9.911
122.74442,-75.776
122.73713,-10.748
122.72984,115.231
122.72256,276.131
122.71527,354.837
122.70798,131.264
122.70069,22.974
122.6934,119.167
122.68611,77.19
122.67882,183.176
122.67153,89.726
122.66425,188.633
122.65696,71.333
122.64967,-55.497
122.64238,-129.864
122.63509,-21.52
122.6278,43.219
122.62051,135.931
122.61322,159.633
122.60594,290.887
122.59865,97.418
122.59136,21.104
122.58407,151.491
122.57678,292.89
122.56949,213.356
122.5622,37.983
122.55491,131.17
122.54763,50.363
122.54034,103.157
122.53305,4.891
122.52576,12.077
122.51847,32.594
122.51118,-3.604
122.50389,138.958
122.4966,197.572
122.48932,85.22
122.48203,-30.829
122.47474,56.862
122.46745,68.56
122.46016,48.629
122.45287,43.774
122.44558,24.206
122.43829,-103.319
122.43101,-70.528
122.42372,107.873
122.41643,84.73
122.40914,116.652
122.40185,193.903
122.39456,61.795
122.38727,-20.02
122.37999,-28.123
122.3727,-111.848
122.36541,101.947
122.35812,128.204
122.35083,98.425
122.34354,37.154
122.33625,-12.193
122.32896,74.197
122.32168,-4.214
122.31439,-50.806
122.3071,-29.262
122.29981,-59.576
122.29252,38.497
122.28523,82.53
122.27794,84.29
122.27065,-6.643
122.26337,54.282
122.25608,138.361
122.24879,116.318
122.2415,128.979
122.23421,26.971
122.22692,18.785
122.21963,-53.132
122.21234,-61.861
122.20506,-6.421
122.19777,-51.18
122.19048,-56.192
122.18319,73.145
122.1759,-81.764
122.16861,-61.675
122.16132,62.635
122.15403,102.47
122.14675,48.013
122.13946,2.38
122.13217,85.164
122.12488,64.301
122.11759,87.289
122.1103,-47.333
122.10301,-192.747
122.09572,-177.487
122.08844,139.409
122.08115,147.23
122.07386,170.989
122.06657,62.305
122.05928,69.97
122.05199,-29.893
122.0447,-66.24
122.03741,71.22
122.03013,31.805
122.02284,-78.672
122.01555,-112.395
122.00826,32.916
122.00097,-87.838
121.99368,-80.283
121.98639,-82.707
121.97911,-3.041
121.97182,-106.431
121.96453,-67.081
121.95724,-45.908
121.94995,67.215
121.94266,126.721
121.93537,110.93
121.92808,161.468
121.9208,72.754
121.91351,26.958
121.90622,92.845
121.89893,173.218
121.89164,83.626
121.88435,-90.235
121.87706,21.65
121.86977,50.806
121.86249,-5.862
121.8552,-20.378
121.84791,33.43
121.84062,-63.512
121.83333,36.641
121.82604,-12.25
121.81875,-8.92
121.81146,73.395
121.80418,40.434
121.79689,63.698
121.7896,96.161
121.78231,-20.534
121.77502,66.403
121.76773,105.764
121.76044,-108.738
121.75315,-45.234
121.74587,94.976
121.73858,-55.585
121.73129,-102.629
121.724,-220.15
121.71671,-99.512
121.70942,-64.181
121.70213,35.729
121.69484,-13.797
121.68756,-33.206
121.68027,-5.881
121.67298,69.991
121.66569,207.233
121.6584,61.11
121.65111,-105.491
121.64382,-11.718
121.63654,14.12
121.62925,-169.376
121.62196,-60.212
121.61467,27.616
121.60738,-71.168
121.60009,-25.714
121.5928,-71.535
121.58551,-70.644
121.57823,-13.167
121.57094,-179.008
121.56365,-229.537
121.55636,-159.773
121.54907,-145.878
121.54178,16.792
121.53449,56.662
121.5272,-19.552
121.51992,149.096
121.51263,86.399
121.50534,-24.094
121.49805,136.164
121.49076,210.642
121.48347,134.484
121.47618,22.961
121.46889,0.562
121.46161,43.277
121.45432,45.252
121.44703,51.208
121.43974,6.112
121.43245,-64.341
121.42516,-14.103
121.41787,66.669
121.41058,44.896
121.4033,-8.868
121.39601,-184.029
121.38872,-130.768
121.38143,76.68
121.37414,143.874
121.36685,321.916
121.35956,131.714
121.35227,18.745
121.34499,135.444
121.3377,120.995
121.33041,15.827
121.32312,101.71
121.31583,-70.384
121.30854,77.069
121.30125,17.366
121.29397,-134.37
121.28668,-29.873
121.27939,136.345
121.2721,266.535
121.26481,222.7
121.25752,-18.647
121.25023,95.646
121.24294,157.395
121.23566,63.394
121.22837,-106.783
121.22108,31.169
121.21379,-9.307
121.2065,-58.651
121.19921,-55.314
121.19192,-142.587
121.18463,-297.23
121.17735,-163.951
121.17006,-179.586
121.16277,-252.584
121.15548,-219.688
121.14819,-161.132
121.1409,33.741
121.13361,22.687
121.12632,-141.711
121.11904,-168.178
121.11175,-11.994
121.10446,73.348
121.09717,-64.254
121.08988,-176.572
121.08259,-187.804
121.0753,-144.148
121.06801,-281.737
121.06073,-123.611
121.05344,-74.908
121.04615,-107.747
121.03886,-49.827
121.03157,21.417
121.02428,75.049
121.01699,125.653
121.0097,235.524
121.00242,276.574
120.99513,195.516
120.98784,78.621
120.98055,94.293
120.97326,110.289
120.96597,27.376
120.95868,-96.39
120.95139,46.269
120.94411,100.987
120.93682,103.224
120.92953,170.874
120.92224,127.274
120.91495,34.976
120.90766,167.45
120.90037,216.732
120.89309,167.059
120.8858,187.536
120.87851,233.958
120.87122,99.052
120.86393,37.972
120.85664,131.465
120.84935,-5.75
120.84206,24.614
120.83478,90.845
120.82749,140.586
120.8202,163.775
120.81291,22.068
120.80562,48.086
120.79833,-183.399
120.79104,-167.16
120.78375,77.913
120.77647,169.214
120.76918,58.659
120.76189,212.778
120.7546,40.187
120.74731,-126.087
120.74002,-208.73
120.73273,-169.622
120.72544,70.91
120.71816,-141.976
120.71087,-213.632
120.70358,-35.211
120.69629,58.007
120.689,55.527
120.68171,60.853
120.67442,-71.47
120.66713,-164.442
120.65985,34.164
120.65256,170.943
120.64527,191.402
120.63798,28.153
120.63069,34.144
120.6234,9.645
120.61611,59.491
120.60882,-146.461
120.60154,-118.273
120.59425,-114.606
120.58696,64.3
120.57967,15.81
120.57238,-73.432
120.56509,39.712
120.5578,139.806
120.55052,35.616
120.54323,-156.575
120.53594,-159.524
120.52865,-47.874
120.52136,233.843
120.51407,227.642
120.50678,122.718
120.49949,92.575
120.49221,9.665
120.48492,68.315
120.47763,88.991
120.47034,63.586
120.46305,105.574
120.45576,76.556
120.44847,-60.067
120.44118,-29.938
120.4339,-6.42
120.42661,-195.468
120.41932,-173.067
120.41203,-212.711
120.40474,-184.29
120.39745,-124.266
120.39016,87.051
120.38287,-11.916
120.37559,-140.65
120.3683,34.994
120.36101,-32.567
120.35372,78.053
120.34643,18.245
120.33914,55.966
120.33185,115.56
120.32456,-1.246
120.31728,122.049
120.30999,52.873
120.3027,41.826
120.29541,-111.811
120.28812,-82.74
120.28083,-41.94
120.27354,-85.134
120.26625,26.4
120.25897,27.187
120.25168,92.428
120.24439,19.954
120.2371,-28.448
120.22981,185.239
120.22252,126.514
120.21523,-12.677
120.20795,-2.301
120.20066,-130.51
120.19337,-182.949
120.18608,-79.245
120.17879,22.343
120.1715,74.327
120.16421,28.992
120.15692,-66.077
120.14964,-175.609
120.14235,-47.385
120.13506,-34.635
120.12777,66.833
120.12048,-41.993
120.11319,87.564
120.1059,165.551
120.09861,211.402
120.09133,64.113
120.08404,40.272
120.07675,-197.677
120.06946,-219.634
120.06217,-102.669
120.05488,-7.542
120.04759,-50.53
120.0403,-48.916
120.03302,126.753
120.02573,141
120.01844,109.549
120.01115,61.183
120.00386,153.924
119.99657,58.731
119.98928,54.753
119.98199,-39.173
119.97471,-174.904
119.96742,-76.089
119.96013,-162.922
119.95284,-110.693
119.94555,34.226
119.93826,-50.529
119.93097,-98.571
119.92368,-112.243
119.9164,19.96
119.90911,-72.43
119.90182,-65.248
119.89453,-71.841
119.88724,-42.018
119.87995,-80.78
119.87266,-128.452
119.86537,-82.774
119.85809,62.996
119.8508,46.054
119.84351,56.974
119.83622,48.597
119.82893,134.747
119.82164,54.854
119.81435,-207.51
119.80707,-231.016
119.79978,-85.489
119.79249,71.965
119.7852,58.863
119.77791,-73.207
119.77062,-191.441
119.76333,-117.274
119.75604,-198.634
119.74876,-160.54
119.74147,-25.013
119.73418,-62.705
119.72689,-180.948
119.7196,-210.678
119.71231,-19.379
119.70502,-52.419
119.69773,20.937
119.69045,-150.742
119.68316,-144.359
119.67587,-72.807
119.66858,-166.712
119.66129,-171.641
119.654,-215.895
119.64671,-172.173
119.63942,-50.844
119.63214,77.231
119.62485,-6.043
119.61756,-32.731
119.61027,28.493
119.60298,-15.767
119.59569,-94.827
119.5884,-79.594
119.58111,-122.74
119.57383,-23.375
119.56654,67.11
119.55925,90.009
119.55196,166.608
119.54467,-38.625
119.53738,-60.004
119.53009,105.081
119.5228,91.564
119.51552,13.809
119.50823,-27.41
119.50094,-69.838
119.49365,28.978
119.48636,178.453
119.47907,181.44
119.47178,161.216
119.4645,117.034
119.45721,184.533
119.44992,99.884
119.44263,143.893
119.43534,13.034
119.42805,28.514
119.42076,126.272
119.41347,51.084
119.40619,15.456
119.3989,-112.433
119.39161,-105.942
119.38432,-19.537
119.37703,-76.635
119.36974,-44.969
119.36245,-85.188
119.35516,10.396
119.34788,-107.393
119.34059,-269.506
119.3333,-305.334
119.32601,-37.495
119.31872,-46.628
119.31143,-53.669
119.30414,48.468
119.29685,14.004
119.28957,132.202
119.28228,79.265
119.27499,199.07
119.2677,146.835
119.26041,194.038
119.25312,174.25
119.24583,83.521
119.23854,-118.339
119.23126,-93.614
119.22397,-75.967
119.21668,-235.05
119.20939,-132.489
119.2021,-95.526
119.19481,-32.593
119.18752,-3.374
119.18023,-42.201
119.17295,-103.781
119.16566,-37.184
119.15837,34.815
119.15108,-26.332
119.14379,-68.596
119.1365,-207.073
119.12921,-192.673
119.12193,-190.96
119.11464,-149.771
119.10735,34.378
119.10006,117.084
119.09277,3.442
119.08548,75.153
119.07819,144.195
119.0709,0.066
119.06362,-65.004
119.05633,35.417
119.04904,50.124
119.04175,227.932
119.03446,226.152
119.02717,49.687
119.01988,39.472
119.01259,38.334
119.00531,142.739
118.99802,-18.042
118.99073,27.042
118.98344,227.682
118.97615,109.834
118.96886,-68.792
118.96157,-158.137
118.95428,4.878
118.947,112.761
118.93971,203.76
118.93242,22.543
118.92513,13.669
118.91784,-11.578
118.91055,-152.905
118.90326,-141.089
118.89597,9.283
118.88869,97.173
118.8814,230.477
118.87411,3.912
118.86682,-142.32
118.85953,-168.058
118.85224,-253.813
118.84495,-184.63
118.83766,2.28
118.83038,104.976
118.82309,7.576
118.8158,-88.305
118.80851,-288.55
118.80122,-67.563
118.79393,-19.564
118.78664,-149.221
118.77935,-116.995
118.77207,5.89
118.76478,73.651
118.75749,-61.967
118.7502,-56.202
118.74291,-73.307
118.73562,-69.445
118.72833,53.526
118.72105,140.83
118.71376,129.929
118.70647,26.491
118.69918,-243.908
118.69189,-123.909
118.6846,64.58
118.67731,65.108
118.67002,8.531
118.66274,13.275
118.65545,196.065
118.64816,290.579
118.64087,123.991
118.63358,75.012
118.62629,175.375
118.619,38.476
118.61171,50.916
118.60443,-111.176
118.59714,-104.251
118.58985,-45.275
118.58256,57.551
118.57527,276.815
118.56798,156.16
118.56069,170.7
118.5534,96.616
118.54612,-161.71
118.53883,-69.014
118.53154,102.354
118.52425,340.221
118.51696,133.628
118.50967,-10.92
118.50238,-44.582
118.49509,-46.02
118.48781,70.708
118.48052,142.228
118.47323,193.252
118.46594,179.915
118.45865,19.763
118.45136,-1.835
118.44407,-60.708
118.43678,-127.228
118.4295,-207.203
118.42221,-88.764
118.41492,-123.263
118.40763,-30.174
118.40034,-43.623
118.39305,-142.494
118.38576,-84.689
118.37848,-69.2
118.37119,179.12
118.3639,337.091
118.35661,230.761
118.34932,63.14
118.34203,85.167
118.33474,105.425
118.32745,152.159
118.32017,187.251
118.31288,194.962
118.30559,34.89
118.2983,9.473
118.29101,15.967
118.28372,-19.235
118.27643,-106.95
118.26914,-77.626
118.26186,-40.981
118.25457,-118.445
118.24728,-19.594
118.23999,273.308
118.2327,152.783
118.22541,11.938
118.21812,59.257
118.21083,114.284
118.20355,26.609
118.19626,204.639
118.18897,226.295
118.18168,120.81
118.17439,114.999
118.1671,-64.662
118.15981,-109.961
118.15252,29.295
118.14524,238.879
118.13795,214.59
118.13066,100.642
118.12337,-7.451
118.11608,75.528
118.10879,159.777
118.1015,110.837
118.09421,87.644
118.08693,53.003
118.07964,38.186
118.07235,-100.477
118.06506,-84.83
118.05777,-195.196
118.05048,-246.707
118.04319,-187.546
118.03591,-81.868
118.02862,49.993
118.02133,119.067
118.01404,11.297
118.00675,-60.971
117.99946,55.858
117.99217,212.096
117.98488,118.618
117.9776,103.04
117.97031,-57.297
117.96302,-132.933
117.95573,18.245
117.94844,14.523
117.94115,-93.158
117.93386,-298.346
117.92657,-126.292
117.91929,98.315
117.912,-95.227
117.90471,-39.317
117.89742,67.032
117.89013,-12.274
117.88284,66.986
117.87555,279.621
117.86826,190.02
117.86098,57.741
117.85369,28.371
117.8464,-138.097
117.83911,-60.637
117.83182,66.262
117.82453,60.335
117.81724,56.53
117.80995,-53.064
117.80267,-19.55
117.79538,-207.444
117.78809,-141.665
117.7808,-17.15
117.77351,171.687
117.76622,166.187
117.75893,76.579
117.75164,41.218
117.74436,-88.498
117.73707,-171.492
117.72978,-165.36
117.72249,-138.089
117.7152,-189.561
117.70791,-293.121
117.70062,-310.553
117.69333,-446.926
117.68605,-157.306
117.67876,2.546
117.67147,218.925
117.66418,153.115
117.65689,6.348
117.6496,31.53
117.64231,-62.906
117.63503,-12.542
117.62774,-53.591
117.62045,5.703
117.61316,19.786
117.60587,-13.2
117.59858,-29.994
117.59129,8.583
117.584,-33.89
117.57672,5.895
117.56943,-92.258
117.56214,41.574
117.55485,35.506
117.54756,60.024
117.54027,119.164
117.53298,7.458
117.52569,-107.972
117.51841,5.916
117.51112,206.478
117.50383,-60.325
117.49654,-92.956
117.48925,17.135
117.48196,11.551
117.47467,-19.877
117.46738,-6.305
117.4601,248.797
117.45281,70.971
117.44552,-37.841
117.43823,-18.715
117.43094,78.895
117.42365,17.865
117.41636,-111.438
117.40907,-185.191
117.40179,-56.764
117.3945,66.552
117.38721,-88.853
117.37992,-120.906
117.37263,-113.704
117.36534,-34.489
117.35805,-171.931
117.35076,16.53
117.34348,-26.414
117.33619,6.497
117.3289,69.716
117.32161,140.469
117.31432,166.761
117.30703,99.363
117.29974,-39.388
117.29246,-33.417
117.28517,17.578
117.27788,3.09
117.27059,22.007
117.2633,151.626
117.25601,152.317
117.24872,69.636
117.24143,23.687
117.23415,-31.671
117.22686,-53.891
117.21957,2.117
117.21228,-57.405
117.20499,74.274
117.1977,95.103
117.19041,-47.677
117.18312,77.932
117.17584,13.595
117.16855,-142.789
117.16126,-20.47
117.15397,55.638
117.14668,80.737
117.13939,56.701
117.1321,181.729
117.12481,157.847
117.11753,256.984
117.11024,86.964
117.10295,214.491
117.09566,110.965
117.08837,98.63
117.08108,117.824
117.07379,65.111
117.0665,-39.397
117.05922,11.758
117.05193,130.424
117.04464,52.33
117.03735,-165.42
117.03006,-86.675
117.02277,-21.99
117.01548,242.884
117.00819,161.752
117.00091,-27.606
116.99362,4.98
116.98633,118.02
116.97904,73.196
116.97175,92.999
116.96446,121.926
116.95717,114.468
116.94989,56.263
116.9426,-110.451
116.93531,41.571
116.92802,119.347
116.92073,102.057
116.91344,109.132
116.90615,121.765
116.89886,231.675
116.89158,218.975
116.88429,225.405
116.877,-4.993
116.86971,-75.306
116.86242,-191.909
116.85513,-226.417
116.84784,-106.056
116.84055,-15.167
116.83327,-108.871
116.82598,-71.452
116.81869,49.712
116.8114,-107.454
116.80411,-243.976
116.79682,-186.435
116.78953,-38.538
116.78224,-21.413
116.77496,-93.242
116.76767,-277.763
116.76038,-345.502
116.75309,-87.596
116.7458,-131.661
116.73851,-125.593
116.73122,-12.375
116.72393,90.545
116.71665,76.07
116.70936,-87.52
116.70207,-115.441
116.69478,29.756
116.68749,117.375
116.6802,59.232
116.67291,66.99
116.66562,108.435
116.65834,275.251
116.65105,184.847
116.64376,181.556
116.63647,214.79
116.62918,201.912
116.62189,166.453
116.6146,-66.86
116.60731,-159.065
116.60003,-104.796
116.59274,74.537
